,interaction_histogram,mse,interaction_spread,interaction_similarity,rec_similarity,serendipity_metric,diversity_metric,novelty_metric,timesteps,state,model,lambda
0,,0.014654112668664307,,,,,,,0,train,myopic,0.2
1,[3. 1. 0. ... 0. 0. 0.],0.014654112668664307,-939.5,0.0021917370725185238,0.004228485464241182,0.6237539766702015,0.9271945328148934,0.0,1,train,myopic,0.2
2,[0. 6. 0. ... 0. 0. 0.],8.061188810951345,17.0,0.00568682112659036,0.034984215589770225,0.648356309650053,0.9283492400141393,-1532.6713175278733,2,run,myopic,0.2
